text,label
"දැනට සති දෙකක පමන ඉදලා වැස්සක් ආවොත් හරි පොඩි පින්නක් ගියොත් හරි මට 4G, Nikz Tv වලට සිග්නල් එන්නේ නෑ.",0
Phone එකෙන් කතා කරන්න බෑ Noise එනවා.,0
"පිලිවෙලින් 2019-11-05/06/07 සහා 09 යන දින වල Reference number : 1-5388019284, 8-1040623353, 1-8078025861, 2-9202881111 යන අංක යටතේ පැමිණිලි යොමු කර ඇති නමුත් තවමත් එය විසඳීමට මොවුන් අපොහොසත් වී ඇත.",0
මේ සිද්දිය මට සිදු වූ දෙවෙනි අවස්ථාව මෙයයි.,0
ඉතාමත් පහත් සේවාවක් මා වෙත ලබා දීම සම්බන්දයෙන් ඔබට ස්තූතියි.,0
මේ ජාලයට ඔබත් අහුවෙන්න බලන් ඉන්නවනම් දැනගෙන අහු වෙන්න.,0
මට මේ සිදුවන අසාධාරණය තවත් අයෙක්ට නොකරන්න.,0
මොකද භාවිතා කලත් නොකලත් ඔබලා විසින් අය කිරීම් සිදු කිරීම නවත්වන්නේ නැති බැවින්ය.,0
මේ පිළිබදව වැඩක් වුනත් නැතත් මන් යා හැකි උපරිමයට යනු ඇත්,0
Lebsack service eken ahana prashna ain karanne khmd,0
Please remove night time data barrier.,0
Every month i'm gifting you'll more than 8GBs.,0
Extra GB ganna kalin thyna data tika use karanna onine.,0
Pereda indan complain krnwa 4G router eka weda na kyla.. ganan gannewath na.,0
Number eka illagaththa aaapu call ekakuth na.,0
Service anthimai..,0
me palaweni paara nemei,0
Dane kooooo,0
ඕනෑම ජාලයකට Calls & SMS වගේම ඕනෑම වේලාවක Online යන්න දැන් රු.340ක් පමණයි.,0
Gerhold Super 340 මාසික පෙරගෙවුම් පැකේජය. රු.340ක් reload කර හෝ *340# අමතා අදම සක්‍රිය කරන්න!,0
"You are the worst service ever,",0
I complaint last month regarding Loyalty Data because i didn't get any.,0
"So, you just send a reference number and told me the complaint is already made.",0
So far nothing happened.,0
no one called me or nothing solved.,0
"And for this month same, no loyalty data",0
අදුරු පැලේ රෑ තනියම සුසුම් හෙලන.,0
අම්මා පැන් වෙනුවට සැමදා උනු කදුලැලි බොන අම්මා,0
බත්හැලියේ දංකොඩයෙන් කුස පුරවන අම්මා බුදුවෙන්නට පෙරුම් පුරන බෝසත් මගෙ අම්මා,0
උනු ලේ ටික කිරි කරලා මට පෙව් මගෙ අම්මා,0
ඇගේ ලැමදෙ සුව යහනේ මා සැතපූ. අම්මා,0
ඇගෙ කදුලින් මගේ දෙතොලේ සිනා තැබූ අම්මා,0
බුදුවෙන්නට පෙරුම් පුරන බෝසත්මගෙ අම්මා,0
නිමානොවන සෙනෙහස ගග උල්පත මගෙ අම්මා,0
හිරුට හොරෙන් ගෙයි දැල්වෙන මිනි පහනයි අම්මා,0
බුදුවෙන්නට පෙරුම් පුරන බෝසත් මගෙ අම්මා 💖💖💖💖,0
Done #Gerholdsrilanka,0
Poor network connectivity,0
Team Kokis,0
හිල්පර්ට් LOVE,0
This is really useful Batz.,0
got my gift thank u,0
AMEEN....Ya ALLAH Recvr tis baby soon....protect tis baby.....AMEEN.....AMEEN...,0
Link is not working,0
"Hi Batz, I am not received any bonus data?",0
Browser eke YouTube web eken balanna puluwanda me package eken or YouTube app only?,0
4g signal නෑ,0
හොදට මතකයි,0
මෙවට සිග්නල් නතුව සිම් අරන් වැඩක් නෑ....,0
Challenge eka gahalath data denna welawakat,0
Internet speed is very slow.(Lebsack broadband 4G)🤑😇,0
Mata prasnayak tynawa ekata wisadumak ona si or madem.man,0
බුදු සරනයි🙏🙏,0
Added extra GB (3GB) yesterday and it was finished within 5mins.,0
Sri Lanka Zemlak PLC can you explain what’s going on and Your hotline 2211 or 0122112211 not working from yesterday.,0
How to Activate,0
ඩේටා වැඩ නෑ,0
ko itin,0
Mage incoming nathuwa Dan thathiyakatath wadi.,0
Yanthan eeye thamai customer care eken answer kare sathiyakata passe.,0
Connection eke prashna naha lu.,0
Habai incoming enne naha.,0
Out going thiyanawa.,0
Mage wena contact number ekak illagaththa call back karannam kiyala.,0
Dan wanathuruma naha call back kare.,0
Math win kala godak thank you Gerhold,0
Balanna deyak ne bro....,0
Iit free but it mention 350 + tax,0
Mage telegram walata kapeno ne,0
රවුටරේ කැඩිලා මාස තුනක් අන්තිමට රවුටරේ මල්ලි සෙල්ලම් කරනවා,0
බිල්.ගෙවනවා service charge එක අන්තිමයි🔥,0
මම ඉන්නේ නුගේගොඩ .,0
Lebsack Tv connection එකක් තියෙනවා .,0
ගොඩාක් දවසට හවසට tv බලන්නම බැහැ .,0
Especially මේ දවස්වල news clear නැහැ .,0
ගොඩාක් ඉරි දුවනවා .,0
මොකක්ද කරන්න ඕන,0
මෙ මං මෙ සිමි එක ගත්තේ ඊයේ මොනා හරි බලන්න යද්දීඩෙිටා පේන්නේ නැහැ ඉතල එනවා යනවා 😅,0
slow connection to colombo also.,0
melorahak ne.,0
kadeyanawa kiyala mehemath yanawada.,0
salli dilawàth channel ekak balannanene,0
Gerhold kiyalath wenawask naha..,0
oka thamayi dana ganna oni evidance oni nam penwannam..,0
January wala loyalty data 7gb gambuna but February wala thama na,0
Yesterday morning I purchased extra 10GB.,0
Money was deducted from the bank account.,0
"Byt, I didn't get the extra 10GB.",0
I called Batz services several times.,0
"But, they didn't answer.",0
What should I do now ??,0
I need that extra GB ASAP..,0
15gb පැකේජ් එක දීපන්,0
wew i did not receive the same number of GBs or anything,0
Lebsack එක මෙමාසෙ data duble කරලා දෙන කොට මුන්ට social media bones එකවත් දෙන්නබැරි තරමට බන්කලොත් වෙලා Batz පව් 😅😅,0
Digimore අැප් එක 078 ත් දෙන්න.,0
නැත්නම් ඇප් එක නැතුව USSD කොඩ් එකක් මගින් මොන් ක්‍රමයකට හරි ඩිජිමෝ දින 30 පැකේජ් එක හරි ඒ වගේ වෙන එකක් හරි දෙන්න.,0
ඕනම නෙට්වර්ක් එකකට විනාඩි 300ක් තිායනවා එකයි මට වටින්නේ.,0
නැත්නම් 197 ට විනාඩි 200ක් ඕනම නෙට්වර්ක් එකකට තියෙන එක හරි කමක් නැහැ.,0
මොකද ජාලය ඇතුලත පමනක් අන්ලිමිටඩ් දුන්නත් වැඩක් නැහැ.,0
අනිත් නෙට්වර්ක් වලටත් කෝල් ගන්න වෙනවා.,0
ලංකාවේ දැනට හැම නෙට්වර්ක් එකක්ම එයලාගේ නෙට්වර්ක් එක ඇතුලේ කෝල් පැකේජස් ති⁣යෙනවා.,0
නමුත් අනිත් ඒවට ගන්න ගියාම 1.50 ටැක්ස් කැපෙනවා.,0
"ඒකට විසදුමක් විදිහට තිබුනේ 072 ගිබ්සන් වල තියෙන 197 ට විනාඩි 200 පැකේජ් එකයි, Digimore app එකේ දින 30 පැකේජ් එකයි.",0
"Thawa deyak data iwara unama msg ekk enne ne eka wadayak,",0
Ehm krnna tibba ubl ara recaptcha eka hduwnm blance eke😂,0
Awesome #BatzDigitastic ❤️,0
👌 Batz is the best,0
Malu kat whu itin am kata vagada divara aktar,0
Gerhold have 147,0
connection nam wadakma na fattam slow..,0
😑 HBB eketh ehemay..,0
download slow..,0
puluwan nam dubel data dhenna kalin connection eka harigassahalla..😑😑,0
Superi....flashback,0
උනබට තුවක්ක්ක්කුව,0
Add karana number eken mata cl.gathth eyen kapenne na neda,0
ක්‍රිකට් ලෝක කුසලාන ලංකාවේ අපේ ජාතික පැතුම..,0
Gayak,0
Samsung Galaxy A50 ocean blue 2019.,0
How to get this free anytime loyalty data,0
Answer mahaulpothagama ko,0
Ubalata mewaye watinakama therenne na🤣🤣🤣,0
telegram use karana un ko❤️,0
Jayawewa,0
ගම්පහ ශාඛාවෙ ටෙක්නිකල් අංශෙ ඉන්න සේවකයො ඉස්සරට වඩා සෑහෙන්න ක්‍රියාශීලි කම්ප්ලේන් එකක් දැම්මම 24hrs යන්න කලින් ඇවිත් වැඩේ කරල දෙනව.. ✌️✌️💪,0
"Voucher eke tynwa, 3 months bonus data data 25GB *3 kiyala.",0
Branch ekata gyama 1 month vitharalu denne.,0
"Ethkota me ghla tynne mkkda kiyala voucher eka pennuwama , ""ah eka waradila wenna ati"" .",0
අපිට පුල් 3g තියන්ව ෆට්ට,0
Kauda ee add eke inna babah,0
Apooo please signal denawada .,0
"ආයුබෝවන්!, මගේ Hilpert sim එක නැති වුණා.",0
ඒක තාවකාලිකව විසන්ධි කර දෙන්නට පුළුවන්ද?,0
Ape bill awe na ne,0
ai Lebsack connection lankaawen ain karannada hadanne?,0
hane hondai,0
Streaming is not reliable..,0
frequently getting error message after playing any live streaming for few mins..,0
Also not able load with Lebsack data but loads well with other ISPs.. 😑,0
Rasith you are my lovely prince every time for me.,0
You make my life beautiful..I love forever.... :-) :-),0
3g only dala thibbath 2g signal pennanawane tikawelawak yaddi,0
So here is my summary:,0
Land Line Number older than 20 years.,0
• First used Batz dial up in 2007 March,0
"• In 2007 December, I got ADSL",0
"In July 2012, I changed the package to Web Family Plus",0
In July 2018 got NikzTV too.,0
All in all I got 8.5 GB bonus Loyalty data.,0
Kiyada sambanda tha gasthuwa,0
රුපියල් 15 වගේද දෙන ආතල්,0
"Dear Customer, PPSH_SET_HD_FOC has been successfully deactivated FROM your ACCOUNT NO 80778279 Me massege eka mokakda?",0
අද හොදට බැලුව ඒ ස්පීඩ් එකට ගිය ටික බලාගන්නත් බැරි උනා..ස්තූතී😌,0
Signal ne..nthnm Hilpert hodai😭😭,0
Ape gamane aaa,0
Ala kiri,0
24 day pikge,0
Ah e kiyanne ada kalin wada karapu tikawath wada karanne nathi wewi maye hithe hapo Nikz tv,0
Rahal..ohoma yamu.,0
Our promise to you: to strengthen your relationships with our connectivity solutions.,0
